Date,Open,High,Low,Close,Adj Close,Volume
1973-08-23,9.555288,9.635417,9.555288,9.595353,2.188139,364416
1973-08-24,9.595353,9.675481,9.294872,9.395032,2.142456,2799888
1973-08-27,9.354968,9.354968,9.214744,9.294872,2.119618,373152
1973-08-28,9.294872,9.294872,9.254808,9.294872,2.119618,294528
1973-08-29,9.294872,9.354968,9.274840,9.314904,2.124185,509184
1973-08-30,9.314904,9.415064,9.294872,9.334936,2.128753,378768
1973-08-31,9.334936,9.475160,9.334936,9.475160,2.160730,253968
1973-09-04,9.495192,9.555288,9.495192,9.535256,2.174435,251472
1973-09-05,9.535256,9.535256,9.435096,9.455128,2.156162,417456
1973-09-06,9.455128,9.455128,9.294872,9.354968,2.133320,364416
1973-09-07,9.354968,9.375000,9.154647,9.314904,2.124185,378144
1973-09-10,9.314904,9.354968,9.214744,9.274840,2.115048,365664
1973-09-11,9.174679,9.174679,9.034455,9.134615,2.083072,492336
1973-09-12,9.134615,9.194712,8.994391,9.074519,2.069368,376272
1973-09-13,9.074519,9.134615,8.994391,9.094551,2.073935,446784
1973-09-14,9.134615,9.415064,9.134615,9.375000,2.137890,448656
1973-09-17,9.455128,9.655449,9.455128,9.635417,2.197276,783744
1973-09-18,9.635417,9.655449,9.475160,9.495192,2.165298,920400
1973-09-19,9.495192,9.675481,9.435096,9.675481,2.206412,754416
1973-09-20,9.775641,9.995994,9.775641,9.995994,2.279503,944736
1973-09-21,9.995994,10.216346,9.875801,10.176282,2.320614,673920
1973-09-24,10.316506,10.416667,10.316506,10.396635,2.370867,864864
1973-09-25,10.396635,10.516827,10.336538,10.336538,2.357160,894816
1973-09-26,10.336538,10.436699,10.256410,10.356571,2.361730,780624
1973-09-27,10.356571,10.356571,10.116186,10.176282,2.320614,781872
1973-09-28,10.176282,10.216346,10.056090,10.096154,2.302343,441168
1973-10-01,10.076122,10.076122,9.915865,10.056090,2.293207,372528
1973-10-02,10.056090,10.216346,10.056090,10.216346,2.329752,420576
1973-10-03,10.216346,10.276442,10.176282,10.236378,2.334319,447408
1973-10-04,10.236378,10.336538,10.236378,10.296474,2.348023,452400
1973-10-05,10.336538,10.657051,10.336538,10.637019,2.425680,556608
1973-10-08,10.637019,10.717147,10.436699,10.657051,2.430250,461136
1973-10-09,10.697115,10.957532,10.697115,10.877404,2.480499,774384
1973-10-10,10.857372,10.857372,10.576923,10.657051,2.430250,567216
1973-10-11,10.657051,10.777244,10.637019,10.757212,2.453090,399984
1973-10-12,10.757212,10.797276,10.616987,10.677083,2.434819,413088
1973-10-15,10.516827,10.516827,10.356571,10.356571,2.361730,355056
1973-10-16,10.356571,10.416667,10.216346,10.396635,2.370867,338832
1973-10-17,10.396635,10.596955,10.336538,10.496795,2.393703,288912
1973-10-18,10.516827,10.596955,10.516827,10.576923,2.411978,390000
1973-10-19,10.616987,10.757212,10.616987,10.737179,2.448522,407472
1973-10-22,10.737179,10.877404,10.677083,10.797276,2.462227,321984
1973-10-23,10.797276,10.817308,10.637019,10.757212,2.453090,375024
1973-10-24,10.757212,10.817308,10.637019,10.817308,2.466796,373776
1973-10-25,10.737179,10.737179,10.616987,10.717147,2.443957,275184
1973-10-26,10.717147,10.857372,10.717147,10.857372,2.475931,511056
1973-10-29,10.877404,10.997596,10.877404,10.917468,2.489637,328224
1973-10-30,10.917468,10.937500,10.657051,10.717147,2.443957,381888
1973-10-31,10.616987,10.616987,10.456731,10.476763,2.389138,380640
1973-11-01,10.476763,10.496795,10.276442,10.296474,2.348023,352560
1973-11-02,10.296474,10.356571,10.216346,10.256410,2.338888,376896
1973-11-05,10.236378,10.236378,10.056090,10.116186,2.306911,397488
1973-11-06,10.116186,10.256410,10.056090,10.056090,2.293207,353184
1973-11-07,10.056090,10.236378,10.056090,10.156250,2.316047,448656
1973-11-08,10.596955,10.857372,10.596955,10.677083,2.434819,705744
1973-11-09,10.677083,10.737179,10.516827,10.596955,2.416545,368784
1973-11-12,10.596955,10.637019,10.396635,10.536859,2.402842,364416
1973-11-13,10.536859,10.897436,10.496795,10.817308,2.466796,248976
1973-11-14,10.817308,10.877404,10.456731,10.516827,2.398273,437424
1973-11-15,10.516827,10.536859,10.256410,10.256410,2.338888,628992
1973-11-16,10.256410,10.556891,10.256410,10.376603,2.366296,517296
1973-11-19,10.376603,10.456731,10.056090,10.076122,2.297774,287664
1973-11-20,10.076122,10.156250,9.975962,9.995994,2.279503,554736
1973-11-21,9.995994,10.216346,9.955929,10.016026,2.284071,745056
1973-11-23,10.016026,10.096154,9.935897,10.096154,2.302343,298896
1973-11-26,10.016026,10.016026,9.855769,9.915865,2.261229,411840
1973-11-27,9.915865,9.935897,9.715545,9.715545,2.215547,345696
1973-11-28,9.755609,10.036058,9.755609,10.036058,2.288639,510432
1973-11-29,10.036058,10.256410,9.955929,10.216346,2.329752,396864
1973-11-30,10.216346,10.256410,10.016026,10.116186,2.321477,272064
1973-12-03,10.116186,10.136218,9.455128,9.615385,2.206553,1339104
1973-12-04,9.615385,9.755609,9.495192,9.535256,2.188164,522288
1973-12-05,9.535256,9.615385,9.395032,9.555288,2.192761,440544
1973-12-06,9.555288,9.875801,9.495192,9.795673,2.247924,589680
1973-12-07,9.855769,10.136218,9.855769,9.975962,2.289299,515424
1973-12-10,9.975962,10.076122,9.855769,10.056090,2.307685,492960
1973-12-11,10.056090,10.076122,9.815705,9.855769,2.261718,334464
1973-12-12,9.815705,9.815705,9.455128,9.455128,2.169776,376272
1973-12-13,9.455128,9.595353,9.415064,9.495192,2.178970,519168
1973-12-14,9.495192,9.595353,9.314904,9.415064,2.160581,592800
1973-12-17,9.415064,9.495192,9.174679,9.254808,2.123807,315120
1973-12-18,9.254808,9.415064,9.214744,9.415064,2.160581,371904
1973-12-19,9.415064,9.555288,9.415064,9.495192,2.178970,595920
1973-12-20,9.495192,9.575321,9.415064,9.535256,2.188164,253968
1973-12-21,9.535256,9.535256,9.254808,9.334936,2.142195,354432
1973-12-24,9.314904,9.314904,9.134615,9.234776,2.119209,181584
1973-12-26,9.395032,9.615385,9.395032,9.595353,2.201955,538512
1973-12-27,9.815705,10.076122,9.815705,9.995994,2.293894,688896
1973-12-28,9.995994,10.036058,9.935897,10.016026,2.298492,293904
1973-12-31,10.016026,10.096154,9.855769,10.096154,2.316881,284544
1974-01-02,10.056090,10.056090,9.935897,10.036058,2.303088,227760
1974-01-03,10.036058,10.216346,9.995994,10.156250,2.330672,439920
1974-01-04,10.196314,10.396635,10.196314,10.376603,2.381237,310128
1974-01-07,10.376603,10.416667,10.256410,10.276442,2.358253,275184
1974-01-08,10.256410,10.256410,9.935897,10.036058,2.303088,310128
1974-01-09,9.955929,9.955929,9.735577,9.795673,2.247924,484848
1974-01-10,9.795673,9.875801,9.555288,9.615385,2.206553,373776
1974-01-11,9.635417,9.855769,9.635417,9.835737,2.257119,326976
1974-01-14,9.875801,10.076122,9.875801,9.955929,2.284699,410592
1974-01-15,9.955929,10.076122,9.875801,9.975962,2.289299,288912
1974-01-16,9.975962,9.995994,9.835737,9.975962,2.289299,180336
1974-01-17,9.975962,10.096154,9.915865,10.096154,2.316881,413712
1974-01-18,10.076122,10.076122,9.995994,10.036058,2.303088,343824
1974-01-21,10.036058,10.136218,9.795673,10.116186,2.321477,300768
1974-01-22,10.116186,10.196314,9.975962,10.176282,2.335268,350688
1974-01-23,10.196314,10.396635,10.196314,10.376603,2.381237,445536
1974-01-24,10.376603,10.396635,10.216346,10.296474,2.362849,459888
1974-01-25,10.276442,10.276442,9.895833,9.895833,2.270909,454272
1974-01-28,9.895833,9.895833,9.455128,9.495192,2.178970,544752
1974-01-29,9.515224,9.715545,9.515224,9.695513,2.224941,402480
1974-01-30,9.695513,9.875801,9.635417,9.715545,2.229536,399360
1974-01-31,9.695513,9.695513,9.575321,9.595353,2.201955,467376
1974-02-01,9.595353,9.595353,9.455128,9.475160,2.174373,368160
1974-02-04,9.475160,9.475160,9.214744,9.274840,2.128404,397488
1974-02-05,9.274840,9.294872,9.094551,9.114583,2.091627,380640
1974-02-06,9.114583,9.134615,8.974359,9.054487,2.077837,540384
1974-02-07,9.054487,9.134615,9.014423,9.074519,2.082432,362544
1974-02-08,9.074519,9.114583,9.034455,9.034455,2.073239,229632
1974-02-11,9.014423,9.014423,8.653846,8.673878,1.990493,579072
1974-02-12,8.673878,8.854167,8.613782,8.854167,2.031866,466128
1974-02-13,8.854167,8.874199,8.633814,8.633814,1.981299,421824
1974-02-14,8.633814,8.814103,8.573718,8.693910,1.995090,445536
1974-02-15,8.713942,8.954327,8.713942,8.954327,2.054852,345072
1974-02-19,8.954327,9.114583,8.894231,8.954327,2.054852,397488
1974-02-20,8.954327,9.054487,8.794071,9.054487,2.077837,368160
1974-02-21,9.054487,9.294872,9.014423,9.294872,2.133001,267696
1974-02-22,9.294872,9.314904,9.074519,9.274840,2.128404,308880
1974-02-25,9.274840,9.334936,9.134615,9.254808,2.123807,316368
1974-02-26,9.254808,9.334936,9.134615,9.334936,2.142195,336960
1974-02-27,9.334936,9.435096,9.254808,9.254808,2.123807,438672
1974-02-28,9.194712,9.194712,8.974359,9.074519,2.096958,277056
1974-03-01,9.074519,9.134615,8.974359,9.054487,2.092329,383760
1974-03-04,9.014423,9.014423,8.934295,8.994391,2.078443,255216
1974-03-05,8.994391,9.154647,8.854167,8.974359,2.073812,591552
1974-03-06,8.974359,8.994391,8.854167,8.974359,2.073812,405600
1974-03-07,8.974359,9.034455,8.854167,8.854167,2.046039,378144
1974-03-08,8.854167,9.014423,8.814103,8.914263,2.059926,378144
1974-03-11,8.914263,9.094551,8.834135,9.094551,2.101587,409344
1974-03-12,9.094551,9.154647,8.994391,9.054487,2.092329,399984
1974-03-13,9.054487,9.114583,8.733974,8.814103,2.036780,982800
1974-03-14,8.814103,8.874199,8.513622,8.513622,1.967346,816816
1974-03-15,8.493590,8.493590,8.273237,8.473558,1.958087,820560
1974-03-18,8.473558,8.533654,8.353365,8.373397,1.934941,598416
1974-03-19,8.333333,8.333333,8.133013,8.193109,1.893280,2013024
1974-03-20,8.273237,8.573718,8.273237,8.553686,1.976604,433680
1974-03-21,8.553686,8.854167,8.533654,8.633814,1.995118,646464
1974-03-22,8.733974,8.914263,8.733974,8.814103,2.036780,874224
1974-03-25,8.814103,9.054487,8.774038,9.054487,2.092329,461136
1974-03-26,9.054487,9.114583,8.974359,9.014423,2.083071,341952
1974-03-27,9.014423,9.054487,8.794071,8.814103,2.036780,448032
1974-03-28,8.774038,8.774038,8.653846,8.693910,2.009007,631488
1974-03-29,8.693910,8.794071,8.673878,8.693910,2.009007,555984
1974-04-01,8.693910,8.854167,8.673878,8.713942,2.013635,355680
1974-04-02,8.713942,8.814103,8.713942,8.754006,2.022892,230256
1974-04-03,8.814103,8.934295,8.814103,8.934295,2.064555,380640
1974-04-04,8.934295,8.974359,8.794071,8.974359,2.073812,292656
1974-04-05,8.954327,8.954327,8.733974,8.774038,2.027523,245232
1974-04-08,8.733974,8.733974,8.653846,8.693910,2.009007,219648
1974-04-09,8.693910,8.814103,8.673878,8.814103,2.036780,231504
1974-04-10,8.814103,8.874199,8.613782,8.613782,1.990490,332592
1974-04-11,8.593750,8.593750,8.493590,8.533654,1.971972,323856
1974-04-15,8.533654,8.713942,8.533654,8.653846,1.999748,304512
1974-04-16,8.754006,8.854167,8.754006,8.814103,2.036780,288288
1974-04-17,8.814103,8.854167,8.733974,8.774038,2.027523,547872
1974-04-18,8.774038,8.854167,8.754006,8.814103,2.036780,214656
1974-04-19,8.733974,8.733974,8.653846,8.653846,1.999748,238992
1974-04-22,8.653846,8.673878,8.553686,8.653846,1.999748,270192
1974-04-23,8.653846,8.713942,8.493590,8.513622,1.967346,275808
1974-04-24,8.513622,8.573718,8.493590,8.513622,1.967346,253968
1974-04-25,8.493590,8.493590,8.253205,8.333333,1.925684,495456
1974-04-26,8.333333,8.453526,8.052885,8.273237,1.911796,450528
1974-04-29,8.273237,8.353365,8.072917,8.333333,1.925684,327600
1974-04-30,8.333333,8.333333,8.153045,8.173077,1.888651,287040
1974-05-01,8.193109,8.453526,8.193109,8.453526,1.953457,408096
1974-05-02,8.493590,8.653846,8.493590,8.493590,1.962717,471120
1974-05-03,8.493590,8.553686,8.373397,8.393429,1.939571,250848
1974-05-06,8.393429,8.413462,8.333333,8.413462,1.944200,236496
1974-05-07,8.413462,8.413462,8.333333,8.353365,1.930312,232752
1974-05-08,8.353365,8.373397,8.253205,8.293269,1.916425,267072
1974-05-09,8.193109,8.193109,8.072917,8.153045,1.884021,1081392
1974-05-10,8.133013,8.133013,7.532051,7.632212,1.763667,1176864
1974-05-13,7.652244,7.912660,7.652244,7.752404,1.791441,544128
1974-05-14,7.872596,8.012821,7.872596,7.972756,1.842361,451152
1974-05-15,7.972756,8.153045,7.932692,8.032853,1.856247,433680
1974-05-16,8.032853,8.133013,7.952724,7.952724,1.837732,238992
1974-05-17,7.952724,8.012821,7.752404,7.812500,1.805329,590304
1974-05-20,7.812500,7.872596,7.672276,7.752404,1.791441,491712
1974-05-21,7.752404,7.812500,7.652244,7.672276,1.772925,321984
1974-05-22,7.672276,7.792468,7.572115,7.632212,1.763667,446160
1974-05-23,7.632212,7.632212,7.491987,7.612179,1.759038,604656
1974-05-24,7.652244,7.752404,7.652244,7.652244,1.768296,409968
1974-05-28,7.672276,7.792468,7.672276,7.732372,1.786812,443040
1974-05-29,7.732372,7.792468,7.632212,7.632212,1.763667,404976
1974-05-30,7.632212,7.752404,7.572115,7.732372,1.786812,367536
1974-05-31,7.732372,7.732372,7.572115,7.732372,1.786812,184080
1974-06-03,7.732372,7.852564,7.692308,7.852564,1.814587,326976
1974-06-04,7.852564,8.012821,7.852564,7.872596,1.819215,441168
1974-06-05,7.872596,7.952724,7.692308,7.732372,1.786812,398736
1974-06-06,7.732372,7.972756,7.692308,7.932692,1.848427,326976
1974-06-07,7.972756,8.112981,7.972756,7.972756,1.857762,529776
1974-06-10,7.972756,8.133013,7.952724,8.133013,1.895104,425568
1974-06-11,8.133013,8.173077,7.992788,7.992788,1.862429,299520
1974-06-12,7.992788,8.112981,7.952724,8.092949,1.885768,251472
1974-06-13,8.092949,8.173077,8.012821,8.052885,1.876432,378768
1974-06-14,8.052885,8.052885,7.952724,7.992788,1.862429,255216
1974-06-17,7.992788,8.012821,7.792468,7.872596,1.834423,350064
1974-06-18,7.852564,7.852564,7.732372,7.772436,1.811084,205296
1974-06-19,7.772436,7.832532,7.752404,7.792468,1.815753,282672
1974-06-20,7.792468,7.792468,7.692308,7.732372,1.801749,263952
1974-06-21,7.732372,7.732372,7.632212,7.632212,1.778410,301392
1974-06-24,7.632212,7.732372,7.632212,7.692308,1.792413,302016
1974-06-25,7.712340,7.992788,7.712340,7.992788,1.862429,404976
1974-06-26,7.992788,7.992788,7.732372,7.752404,1.806416,436800
1974-06-27,7.752404,7.852564,7.712340,7.792468,1.815753,207792
1974-06-28,7.792468,7.952724,7.792468,7.892628,1.839091,328224
1974-07-01,7.892628,7.972756,7.852564,7.872596,1.834423,353808
1974-07-02,7.872596,7.872596,7.632212,7.692308,1.792413,476112
1974-07-03,7.692308,7.692308,7.532051,7.592147,1.769074,452400
1974-07-05,7.592147,7.632212,7.532051,7.592147,1.769074,293904
1974-07-08,7.532051,7.532051,7.151442,7.211538,1.680388,375648
1974-07-09,7.211538,7.331731,7.131410,7.211538,1.680388,344448
1974-07-10,7.211538,7.331731,7.131410,7.151442,1.666384,307632
1974-07-11,7.151442,7.311699,7.131410,7.191506,1.675720,321984
1974-07-12,7.371795,7.672276,7.371795,7.612179,1.773743,516048
1974-07-15,7.612179,7.732372,7.532051,7.552083,1.759740,399984
1974-07-16,7.552083,7.552083,7.411859,7.491987,1.745736,236496
1974-07-17,7.491987,7.692308,7.471955,7.652244,1.783079,305760
1974-07-18,7.652244,7.772436,7.572115,7.632212,1.778410,477984
1974-07-19,7.632212,7.752404,7.612179,7.672276,1.787746,375024
1974-07-22,7.672276,7.692308,7.572115,7.572115,1.764408,553488
1974-07-23,7.592147,7.652244,7.592147,7.612179,1.773743,349440
1974-07-24,7.612179,7.812500,7.552083,7.812500,1.820420,286416
1974-07-25,7.812500,7.892628,7.732372,7.752404,1.806416,378144
1974-07-26,7.752404,7.772436,7.552083,7.552083,1.759740,232128
1974-07-29,7.552083,7.552083,7.231571,7.251603,1.689723,264576
1974-07-30,7.251603,7.291667,7.131410,7.211538,1.680388,303888
1974-07-31,7.191506,7.191506,6.870994,6.891026,1.605703,494832
1974-08-01,6.891026,6.951122,6.810897,6.911058,1.610371,332592
1974-08-02,6.911058,7.011218,6.870994,6.971154,1.624374,218400
1974-08-05,6.971154,7.191506,6.931090,7.051282,1.643045,247728
1974-08-06,7.131410,7.431891,7.131410,7.231571,1.685056,390000
1974-08-07,7.231571,7.512019,7.131410,7.512019,1.750404,209664
1974-08-08,7.512019,7.532051,7.331731,7.391827,1.722398,460512
1974-08-09,7.391827,7.411859,7.291667,7.311699,1.703725,239616
1974-08-12,7.311699,7.411859,7.211538,7.251603,1.689723,232128
1974-08-13,7.191506,7.191506,6.991186,7.031250,1.638378,200304
1974-08-14,7.031250,7.051282,6.911058,6.931090,1.615040,332592
1974-08-15,6.931090,7.011218,6.750801,6.810897,1.587033,391872
1974-08-16,6.810897,6.850962,6.570513,6.590545,1.535687,324480
1974-08-19,6.570513,6.570513,6.169872,6.390224,1.489010,443040
1974-08-20,6.390224,6.530449,6.310096,6.410256,1.493679,340080
1974-08-21,6.410256,6.410256,6.169872,6.189904,1.442334,275808
1974-08-22,6.189904,6.270032,6.009615,6.169872,1.437665,431184
1974-08-23,6.169872,6.250000,5.608974,5.649038,1.316303,479856
1974-08-26,5.649038,6.049679,5.608974,5.989583,1.395654,520416
1974-08-27,5.989583,5.989583,5.789263,5.829327,1.358314,401856
1974-08-28,5.809295,5.809295,5.629006,5.709135,1.330306,385008
1974-08-29,5.709135,5.869391,5.649038,5.869391,1.367648,214656
1974-08-30,5.869391,6.069712,5.849359,6.069712,1.414327,347568
1974-09-03,6.069712,6.189904,5.969551,5.969551,1.390987,277680
1974-09-04,5.849359,5.849359,5.608974,5.629006,1.311636,394992
1974-09-05,5.649038,5.869391,5.649038,5.869391,1.367648,466128
1974-09-06,5.869391,5.909455,5.749199,5.889423,1.372316,324480
1974-09-09,5.789263,5.789263,5.528846,5.528846,1.288297,483600
1974-09-10,5.528846,5.608974,5.408654,5.488782,1.278962,324480
1974-09-11,5.488782,5.508814,5.268429,5.288462,1.232285,249600
1974-09-12,5.288462,5.288462,4.907853,4.967949,1.157601,444912
1974-09-13,4.967949,5.048077,4.807692,4.827724,1.124925,460512
1974-09-16,4.827724,5.188301,4.807692,5.168269,1.204278,484224
1974-09-17,5.208333,5.568910,5.208333,5.428686,1.280844,456768
1974-09-18,5.428686,5.669071,5.288462,5.669071,1.337562,511680
1974-09-19,5.869391,6.049679,5.869391,5.989583,1.413182,513552
1974-09-20,5.989583,6.189904,5.869391,6.089744,1.436816,502320
1974-09-23,6.029647,6.029647,5.769231,5.829327,1.375374,607152
1974-09-24,5.729167,5.729167,5.568910,5.649038,1.332834,473616
1974-09-25,5.649038,5.729167,5.308494,5.348558,1.261940,917280
1974-09-26,5.348558,5.388622,5.268429,5.288462,1.247761,264576
1974-09-27,5.288462,5.428686,5.128205,5.168269,1.219403,539760
1974-09-30,5.168269,5.208333,4.967949,5.008013,1.181591,678288
1974-10-01,5.008013,5.288462,4.887821,5.288462,1.247761,777504
1974-10-02,5.348558,5.548878,5.348558,5.488782,1.295024,356304
1974-10-03,5.388622,5.388622,5.228365,5.348558,1.261940,439920
1974-10-04,5.328526,5.328526,5.128205,5.268429,1.243034,551616
1974-10-07,5.268429,5.548878,5.228365,5.548878,1.309204,406848
1974-10-08,5.548878,5.548878,5.328526,5.408654,1.276119,497328
1974-10-09,5.408654,5.829327,5.308494,5.829327,1.375374,512928
1974-10-10,5.889423,6.229968,5.889423,6.029647,1.422636,954096
1974-10-11,6.029647,6.089744,5.849359,5.989583,1.413182,720096
1974-10-14,5.989583,6.169872,5.989583,6.069712,1.432089,516048
1974-10-15,6.009615,6.009615,5.769231,5.849359,1.380099,404352
1974-10-16,5.849359,5.909455,5.709135,5.729167,1.351741,337584
1974-10-17,5.729167,5.829327,5.649038,5.749199,1.356467,367536
1974-10-18,5.849359,5.949519,5.849359,5.849359,1.380099,631488
1974-10-21,5.869391,6.089744,5.869391,6.089744,1.436816,509808
1974-10-22,6.089744,6.149840,5.929487,5.949519,1.403730,940368
1974-10-23,5.889423,5.889423,5.729167,5.849359,1.380099,468624
1974-10-24,5.789263,5.789263,5.588942,5.689103,1.342288,644592
1974-10-25,5.689103,5.789263,5.548878,5.588942,1.318656,429936
1974-10-28,5.588942,5.749199,5.508814,5.709135,1.347013,278304
1974-10-29,5.769231,5.989583,5.769231,5.969551,1.408456,545376
1974-10-30,5.969551,6.129808,5.869391,6.049679,1.427362,680160
1974-10-31,6.049679,6.189904,5.969551,6.129808,1.446268,584064
1974-11-01,6.129808,6.250000,6.049679,6.250000,1.474627,418080
1974-11-04,6.189904,6.189904,6.089744,6.169872,1.455720,339456
1974-11-05,6.169872,6.390224,6.049679,6.390224,1.507711,375648
1974-11-06,6.390224,6.490385,6.169872,6.169872,1.455720,603408
1974-11-07,6.169872,6.370192,6.149840,6.310096,1.488805,502320
1974-11-08,6.310096,6.310096,6.149840,6.209936,1.465173,356928
1974-11-11,6.209936,6.390224,6.109776,6.350160,1.498258,170352
1974-11-12,6.350160,6.350160,6.089744,6.109776,1.441540,263328
1974-11-13,6.089744,6.089744,5.869391,5.929487,1.399004,613392
1974-11-14,5.969551,6.109776,5.969551,6.009615,1.417909,345696
1974-11-15,5.969551,5.969551,5.729167,5.769231,1.361194,262080
1974-11-18,5.629006,5.629006,5.408654,5.448718,1.285571,433680
1974-11-19,5.448718,5.548878,5.388622,5.468750,1.290297,371904
1974-11-20,5.468750,5.568910,5.368590,5.408654,1.276119,271440
1974-11-21,5.408654,5.548878,5.328526,5.488782,1.295024,410592
1974-11-22,5.548878,5.749199,5.548878,5.649038,1.332834,303264
1974-11-25,5.649038,5.829327,5.588942,5.669071,1.337562,283920
1974-11-26,5.649038,5.649038,5.448718,5.629006,1.328109,2177760
1974-11-27,5.649038,5.869391,5.649038,5.829327,1.375374,504816
1974-11-29,5.829327,5.949519,5.809295,5.949519,1.403730,217152
1974-12-02,5.889423,5.889423,5.849359,5.849359,1.380099,189696
1974-12-03,5.729167,5.729167,5.588942,5.629006,1.342825,322608
1974-12-04,5.629006,5.729167,5.629006,5.669071,1.352382,238992
1974-12-05,5.669071,5.749199,5.528846,5.548878,1.323710,394992
1974-12-06,5.508814,5.508814,5.348558,5.388622,1.285480,428688
1974-12-09,5.388622,5.428686,5.268429,5.328526,1.271143,409344
1974-12-10,5.388622,5.588942,5.388622,5.508814,1.314152,385632
1974-12-11,5.508814,5.649038,5.408654,5.408654,1.290259,448656
1974-12-12,5.408654,5.408654,5.168269,5.228365,1.247250,531024
1974-12-13,5.228365,5.348558,5.148237,5.268429,1.256807,308880
1974-12-16,5.268429,5.348558,4.967949,4.967949,1.185127,860496
1974-12-17,4.967949,5.228365,4.927885,5.228365,1.247250,392496
1974-12-18,5.228365,5.408654,5.208333,5.328526,1.271143,436176
1974-12-19,5.328526,5.408654,5.328526,5.348558,1.275923,431808
1974-12-20,5.348558,5.388622,5.168269,5.168269,1.232914,685776
1974-12-23,5.168269,5.168269,4.987981,5.088141,1.213799,494832
1974-12-24,5.088141,5.188301,5.088141,5.128205,1.223356,325728
1974-12-26,5.128205,5.328526,5.108173,5.228365,1.247250,414336
1974-12-27,5.228365,5.268429,5.148237,5.188301,1.237692,297024
1974-12-30,5.188301,5.188301,5.048077,5.128205,1.223356,597168
1974-12-31,5.228365,5.348558,5.228365,5.348558,1.275923,427440
1975-01-02,5.348558,5.488782,5.348558,5.408654,1.290259,424320
1975-01-03,5.408654,5.428686,5.188301,5.228365,1.247250,848016
1975-01-06,5.228365,5.288462,5.188301,5.228365,1.247250,500448
1975-01-07,5.228365,5.448718,5.188301,5.388622,1.285480,354432
1975-01-08,5.388622,5.528846,5.388622,5.408654,1.290259,479232
1975-01-09,5.408654,5.528846,5.368590,5.468750,1.304594,539760
1975-01-10,5.508814,5.769231,5.508814,5.749199,1.371497,926640
1975-01-13,5.769231,5.909455,5.769231,5.829327,1.390613,592176
1975-01-14,5.829327,5.889423,5.649038,5.689103,1.357162,483600
1975-01-15,5.689103,5.769231,5.548878,5.769231,1.376277,575328
1975-01-16,5.769231,5.829327,5.709135,5.829327,1.390613,604656
1975-01-17,5.829327,5.829327,5.548878,5.568910,1.328489,339456
1975-01-20,5.568910,5.608974,5.448718,5.608974,1.338046,250848
1975-01-21,5.608974,5.709135,5.528846,5.548878,1.323710,432432
1975-01-22,5.548878,5.749199,5.508814,5.749199,1.371497,300768
1975-01-23,5.749199,5.769231,5.448718,5.528846,1.318931,536016
1975-01-24,5.548878,5.669071,5.548878,5.669071,1.352382,798720
1975-01-27,5.709135,5.889423,5.709135,5.829327,1.390613,887328
1975-01-28,5.909455,6.069712,5.909455,6.049679,1.443178,1308528
1975-01-29,6.049679,6.330128,6.029647,6.270032,1.495744,850512
1975-01-30,6.270032,6.370192,6.089744,6.149840,1.467072,1124448
1975-01-31,6.149840,6.229968,6.089744,6.189904,1.476630,503568
1975-02-03,6.189904,6.330128,6.189904,6.310096,1.505302,668928
1975-02-04,6.270032,6.270032,6.169872,6.189904,1.476630,772512
1975-02-05,6.189904,6.370192,6.109776,6.370192,1.519639,757536
1975-02-06,6.370192,6.550481,6.370192,6.430288,1.533974,768768
1975-02-07,6.370192,6.370192,6.129808,6.370192,1.519639,456144
1975-02-10,6.370192,6.530449,6.350160,6.410256,1.529196,351312
1975-02-11,6.410256,6.410256,6.350160,6.410256,1.529196,461760
1975-02-12,6.410256,6.630609,6.410256,6.630609,1.581761,324480
1975-02-13,6.670673,6.911058,6.670673,6.750801,1.610433,1213680
1975-02-14,6.770833,6.931090,6.770833,6.870994,1.639107,752544
1975-02-18,6.870994,6.931090,6.790865,6.790865,1.619992,680160
1975-02-19,6.790865,6.870994,6.510417,6.870994,1.639107,731328
1975-02-20,6.870994,7.011218,6.830929,6.991186,1.667780,808704
1975-02-21,7.091346,7.311699,7.091346,7.171474,1.710787,911664
1975-02-24,7.151442,7.151442,7.011218,7.031250,1.677336,718224
1975-02-25,6.991186,6.991186,6.770833,6.770833,1.615212,872976
1975-02-26,6.770833,6.850962,6.710737,6.810897,1.624770,819936
1975-02-27,6.810897,6.991186,6.790865,6.891026,1.643884,495456
1975-02-28,6.891026,7.191506,6.870994,7.071314,1.702732,480480
1975-03-03,7.071314,7.191506,7.071314,7.191506,1.731674,682656
1975-03-04,7.191506,7.411859,7.171474,7.211538,1.736498,685152
1975-03-05,7.211538,7.251603,6.991186,7.051282,1.697909,594672
1975-03-06,7.051282,7.311699,7.031250,7.291667,1.755792,403728
1975-03-07,7.291667,7.471955,7.231571,7.431891,1.789558,507312
1975-03-10,7.431891,7.832532,7.251603,7.832532,1.886030,755664
1975-03-11,7.832532,7.932692,7.692308,7.732372,1.861912,780624
1975-03-12,7.692308,7.692308,7.371795,7.411859,1.784734,814944
1975-03-13,7.411859,7.411859,7.251603,7.291667,1.755792,545376
1975-03-14,7.371795,7.471955,7.371795,7.431891,1.789558,354432
1975-03-17,7.431891,7.812500,7.431891,7.812500,1.881207,682656
1975-03-18,7.812500,7.892628,7.692308,7.692308,1.852265,658320
1975-03-19,7.572115,7.572115,7.431891,7.532051,1.813675,989664
1975-03-20,7.532051,7.592147,7.371795,7.431891,1.789558,585312
1975-03-21,7.431891,7.491987,7.331731,7.451923,1.794380,393744
